grid_cell,year,total,squirrel,EVI_mean,Human_popden_sqrt,Precipitation,Temp_max
4565,2021,1,0,3207.1634755236037,2.1875814410986365,257.50705783925156,306.2930719903175
4566,2009,3,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4566,2017,1,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4566,2019,2,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4566,2020,1,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4566,2021,1,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4566,2022,4,0,3338.174260253906,0.7488431702867927,229.43005111694336,296.9699459838867
4567,2014,1,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4567,2017,1,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4567,2019,1,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4567,2020,1,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4567,2021,2,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4567,2022,4,0,3437.685458984375,0.15465034104927547,230.5964535522461,300.581432800293
4568,2012,3,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2015,1,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2017,1,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2018,5,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2019,3,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2020,9,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2021,24,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4568,2022,36,0,3296.4753857421874,1.6758632978433585,233.75978942871095,307.3015881347656
4609,2001,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2010,2,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2012,3,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2016,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2018,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2019,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2020,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2021,4,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4609,2022,1,0,1555.5491845703125,0.8170714201091932,185.22159317016602,395.89275512695315
4610,2019,1,0,1622.5916540527344,2.670867044881551,184.7521922302246,391.53597869873045
4611,2018,1,0,1709.760780029297,1.2658714245267035,185.38809524536134,381.8769500732422
4611,2019,4,0,1709.760780029297,1.2658714245267035,185.38809524536134,381.8769500732422
4611,2020,2,0,1709.760780029297,1.2658714245267035,185.38809524536134,381.8769500732422
4611,2021,7,0,1709.760780029297,1.2658714245267035,185.38809524536134,381.8769500732422
4611,2022,1,0,1709.760780029297,1.2658714245267035,185.38809524536134,381.8769500732422
4612,2015,2,0,1779.175115966797,1.1925549142842269,185.16744750976562,378.4973718261719
4612,2017,2,0,1779.175115966797,1.1925549142842269,185.16744750976562,378.4973718261719
4612,2019,3,0,1779.175115966797,1.1925549142842269,185.16744750976562,378.4973718261719
4612,2020,2,0,1779.175115966797,1.1925549142842269,185.16744750976562,378.4973718261719
4612,2021,6,0,1779.175115966797,1.1925549142842269,185.16744750976562,378.4973718261719
4613,2007,1,1,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2010,1,0,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2017,2,2,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2018,5,2,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2019,3,1,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2020,4,0,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2021,34,11,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4613,2022,7,1,1860.337684326172,4.227295333593505,184.14383850097656,387.32174530029295
4614,2015,1,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2017,2,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2018,2,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2019,3,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2020,1,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2021,3,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4614,2022,6,0,1927.2255541992188,0.8790848410676596,183.39828933715822,394.99574493408204
4615,2011,1,0,1676.9126965332032,1.4134173991393126,184.12740142822267,386.8828350830078
4615,2022,1,0,1676.9126965332032,1.4134173991393126,184.12740142822267,386.8828350830078
4616,2022,2,0,1574.1597796630858,0.938995591967949,187.73635925292967,379.72077301025394
4618,2019,2,0,1811.9934289550781,1.5675819169736998,194.51337646484376,367.4647622680664
4618,2021,1,0,1811.9934289550781,1.5675819169736998,194.51337646484376,367.4647622680664
4619,2019,1,0,1606.1433032226562,1.656903119328863,194.65673370361327,378.43620147705076
4619,2020,1,0,1606.1433032226562,1.656903119328863,194.65673370361327,378.43620147705076
4619,2021,2,1,1606.1433032226562,1.656903119328863,194.65673370361327,378.43620147705076
4619,2022,2,0,1606.1433032226562,1.656903119328863,194.65673370361327,378.43620147705076
4620,2015,1,0,2046.3401281738281,1.3596095518574465,197.01996765136718,377.4504998779297
4620,2018,1,0,2046.3401281738281,1.3596095518574465,197.01996765136718,377.4504998779297
4620,2019,5,1,2046.3401281738281,1.3596095518574465,197.01996765136718,377.4504998779297
4620,2020,3,0,2046.3401281738281,1.3596095518574465,197.01996765136718,377.4504998779297
4620,2022,4,0,2046.3401281738281,1.3596095518574465,197.01996765136718,377.4504998779297
4621,2006,1,0,2224.20701171875,0.8766432005970043,204.72297119140626,362.294499206543
4621,2018,3,0,2224.20701171875,0.8766432005970043,204.72297119140626,362.294499206543
4621,2019,5,0,2224.20701171875,0.8766432005970043,204.72297119140626,362.294499206543
4621,2020,6,0,2224.20701171875,0.8766432005970043,204.72297119140626,362.294499206543
4621,2022,4,0,2224.20701171875,0.8766432005970043,204.72297119140626,362.294499206543
4622,2012,1,0,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4622,2016,1,0,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4622,2018,4,0,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4622,2019,1,0,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4622,2020,3,0,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4622,2021,3,1,2411.803870849609,0.6874572371001249,210.43689437866212,344.8376217651367
4623,2010,1,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2012,1,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2016,1,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2018,2,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2019,2,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2020,3,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2021,8,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4623,2022,5,0,2573.0499609375,0.9200872145713682,217.3441098022461,338.2769448852539
4624,2007,1,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2011,4,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2012,3,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2013,3,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2015,7,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2016,4,0,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2017,9,1,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2018,13,2,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2019,20,1,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2020,29,1,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2021,33,1,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4624,2022,24,1,2492.455014038086,3.038964233482959,206.63570770263672,346.2954806518555
4625,2003,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2006,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2012,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2013,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2014,3,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2015,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2017,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2018,1,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2019,17,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2020,9,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2021,15,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4625,2022,25,0,2259.494846801758,0.5469870779086331,213.32956298828125,342.66751373291015
4626,2005,2,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4626,2016,1,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4626,2017,3,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4626,2019,3,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4626,2020,2,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4626,2021,1,0,2343.8071215820314,0.47140198695794605,209.6110417175293,337.4193569946289
4627,2005,1,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2010,1,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2011,1,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2016,1,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2017,1,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2018,2,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2019,6,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2020,7,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4627,2022,2,0,2213.563837890625,0.258725140252443,204.34348083496093,333.34491088867185
4628,2017,2,0,2412.583046875,0.1845816527097884,203.65583557128906,325.40513122558593
4628,2019,2,0,2412.583046875,0.1845816527097884,203.65583557128906,325.40513122558593
4628,2020,2,0,2412.583046875,0.1845816527097884,203.65583557128906,325.40513122558593
4628,2021,1,0,2412.583046875,0.1845816527097884,203.65583557128906,325.40513122558593
4628,2022,2,0,2412.583046875,0.1845816527097884,203.65583557128906,325.40513122558593
4629,2009,1,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2010,2,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2013,1,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2014,1,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2015,1,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2016,1,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2017,2,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2018,6,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2019,11,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2020,29,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2021,45,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4629,2022,27,0,2788.04515625,1.3556508146885453,202.73894195556642,318.4251235961914
4630,2005,1,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2007,2,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2009,1,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2011,3,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2012,17,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2013,3,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2014,6,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2015,10,0,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2016,11,2,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2017,36,3,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2018,78,6,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2019,150,11,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2020,237,18,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2021,204,18,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4630,2022,271,18,2767.9891745827413,7.2783911507141426,206.68450234153053,315.72900598699397
4645,2018,1,0,2244.3486779785158,0.24326952065993016,220.5197509765625,310.0304412841797
4645,2020,2,0,2244.3486779785158,0.24326952065993016,220.5197509765625,310.0304412841797
4646,2021,2,0,2195.17244140625,0,216.1634701538086,314.2302188110352
4648,2021,1,0,2887.4067456054686,0.288070645748642,204.49936599731444,310.8592904663086
4649,2020,1,0,2730.0736328125,0.6445716093453147,208.4966148376465,301.2936972045898
4650,2022,3,0,2675.9070373535155,0.41224338926401627,219.24122055053712,296.3703189086914
4651,2005,1,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2006,1,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2007,2,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2010,3,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2011,2,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2012,3,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2013,1,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2014,4,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2015,1,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2016,2,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2017,8,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2018,3,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2019,8,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2020,12,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2021,4,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4651,2022,4,0,3011.864016113281,0.7259691446505306,217.9407632446289,301.8015902709961
4652,2006,1,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2011,2,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2012,1,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2015,2,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2016,1,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2017,5,1,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2018,3,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2019,8,2,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2020,17,1,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2021,9,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4652,2022,17,0,2874.768922131471,4.692414705680952,218.48742013025765,299.3319242843474
4653,2009,1,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2011,1,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2012,2,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2013,2,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2015,3,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2016,1,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2017,3,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2018,5,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2019,15,0,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2020,20,1,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2021,16,3,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4653,2022,43,2,2916.487114800347,6.575906015821715,226.2657732841296,294.9417912409856
4654,2009,1,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2010,2,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2011,3,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2012,2,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2013,5,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2014,2,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2015,3,0,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2017,3,1,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2018,10,1,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2019,10,1,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2020,21,4,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2021,14,3,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4654,2022,30,8,2907.7913480718084,7.592288872409171,251.1798962532206,296.8440613442279
4655,2008,2,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2010,1,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2015,1,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2016,1,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2017,2,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2018,2,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2019,1,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2020,2,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2021,1,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4655,2022,7,0,3128.431618652344,3.4875996944575456,238.9421113586426,293.5010171508789
4656,2019,2,0,3341.5984545898436,0.37038093645074693,222.4306170654297,294.3742837524414
4656,2020,1,0,3341.5984545898436,0.37038093645074693,222.4306170654297,294.3742837524414
4657,2010,4,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2011,4,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2012,2,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2013,3,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2014,1,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2015,1,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2016,11,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2017,3,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2019,8,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2020,5,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2021,5,0,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4657,2022,19,1,3232.7255078125,0.061833253950160094,234.87329788208007,296.4198910522461
4658,2008,1,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2016,3,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2017,5,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2018,4,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2019,2,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2020,10,0,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2021,20,1,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4658,2022,63,1,3400.236027832031,1.3965957472351938,232.48465209960938,298.52064819335936
4659,2018,3,0,3279.0074829101563,2.344200096176928,237.61607147216796,298.471637878418
4659,2019,5,0,3279.0074829101563,2.344200096176928,237.61607147216796,298.471637878418
4659,2020,7,0,3279.0074829101563,2.344200096176928,237.61607147216796,298.471637878418
4659,2021,8,0,3279.0074829101563,2.344200096176928,237.61607147216796,298.471637878418
4659,2022,9,1,3279.0074829101563,2.344200096176928,237.61607147216796,298.471637878418
4660,2005,1,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2014,1,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2016,1,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2017,6,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2018,19,2,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2019,31,1,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2020,36,1,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2021,38,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4660,2022,30,0,3162.545725097656,2.5331581382021593,246.83064743041993,303.0363006591797
4661,2006,2,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2012,1,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2013,1,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2014,2,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2015,5,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2016,17,1,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2017,14,1,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2018,25,1,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2019,52,1,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2020,110,7,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2021,100,3,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4661,2022,83,0,3310.6300610351564,4.661300255347206,260.3247929382324,307.97399475097654
4662,2010,5,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2011,1,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2012,3,1,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2013,3,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2014,3,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2015,3,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2016,13,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2017,7,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2018,17,1,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2019,10,0,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2020,43,5,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2021,30,1,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4662,2022,121,5,3246.2423852539064,5.326729317489821,267.948479309082,305.92702239990234
4698,2015,1,0,1647.509462890625,1.9078008811692173,187.88501342773438,403.1791372680664
4698,2019,9,0,1647.509462890625,1.9078008811692173,187.88501342773438,403.1791372680664
4698,2020,1,0,1647.509462890625,1.9078008811692173,187.88501342773438,403.1791372680664
4698,2021,7,0,1647.509462890625,1.9078008811692173,187.88501342773438,403.1791372680664
4698,2022,2,0,1647.509462890625,1.9078008811692173,187.88501342773438,403.1791372680664
4699,2011,1,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4699,2016,1,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4699,2019,4,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4699,2020,3,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4699,2021,1,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4699,2022,4,0,1545.8278912353517,1.8040086278944991,188.0043147277832,398.8257632446289
4700,2019,2,0,1616.645262451172,1.3624562648000866,192.1119534301758,390.39609313964843
4700,2021,2,0,1616.645262451172,1.3624562648000866,192.1119534301758,390.39609313964843
4700,2022,3,0,1616.645262451172,1.3624562648000866,192.1119534301758,390.39609313964843
4701,2017,1,0,1666.9028552246093,1.139343390805793,192.32620697021486,385.7038150024414
4701,2021,1,0,1666.9028552246093,1.139343390805793,192.32620697021486,385.7038150024414
4702,2014,1,0,1765.0082067871094,2.780730629550406,185.79465896606445,390.2076385498047
4702,2019,1,0,1765.0082067871094,2.780730629550406,185.79465896606445,390.2076385498047
4702,2020,2,0,1765.0082067871094,2.780730629550406,185.79465896606445,390.2076385498047
4702,2021,5,0,1765.0082067871094,2.780730629550406,185.79465896606445,390.2076385498047
4702,2022,1,0,1765.0082067871094,2.780730629550406,185.79465896606445,390.2076385498047
4703,2018,1,0,1860.004580078125,0.9498767307734844,183.95060302734376,396.2132608032227
4703,2020,1,0,1860.004580078125,0.9498767307734844,183.95060302734376,396.2132608032227
4703,2021,4,0,1860.004580078125,0.9498767307734844,183.95060302734376,396.2132608032227
4704,2019,1,0,1709.7627941894532,0.8005021169820333,185.87468856811523,392.8118350219727
4705,2009,1,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2011,1,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2013,1,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2014,2,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2015,1,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2016,1,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2017,6,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2018,3,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2019,5,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2020,5,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
4705,2021,24,0,1508.6929595947265,2.0493302828664555,190.9155451965332,386.2469036865234
